ShiftingBottleneck_seed_122364029_abz5
10 10
10, 8 0 0 94 0 94, 9 1 0 59 119 178, 2 2 0 83 178 261, 6 4 0 95 548 643, 4 4 0 99 643 742, 7 7 0 62 742 804, 1 6 0 92 806 898, 3 7 0 76 898 974, 0 8 0 86 1008 1094, 5 9 0 88 1094 1182, 
10, 5 0 1 99 0 99, 6 1 1 86 144 230, 9 2 1 82 230 312, 8 4 1 66 335 401, 7 4 1 71 401 472, 3 2 1 61 472 533, 2 3 1 65 533 598, 0 4 1 67 598 665, 1 7 1 82 898 980, 4 9 1 86 1169 1255, 
10, 3 1 2 68 94 162, 7 3 2 51 341 392, 8 5 2 90 401 491, 1 4 2 94 527 621, 5 5 2 80 621 701, 0 5 2 89 701 790, 6 6 2 66 790 856, 4 5 2 67 856 923, 2 8 2 55 933 988, 9 9 2 96 1145 1241, 
10, 4 0 3 69 0 69, 9 0 3 50 69 119, 1 1 3 50 119 169, 8 2 3 81 169 250, 7 2 3 82 259 341, 6 3 3 96 452 548, 3 4 3 54 632 686, 5 8 3 79 832 911, 2 9 3 77 988 1065, 0 9 3 92 1094 1186, 
10, 0 0 4 88 0 88, 7 0 4 98 88 186, 4 1 4 88 186 274, 5 1 4 81 274 355, 6 2 4 97 355 452, 1 3 4 75 452 527, 3 3 4 99 533 632, 8 6 4 76 632 708, 2 7 4 85 848 933, 9 7 4 81 933 1014, 
10, 1 0 5 72 0 72, 5 2 5 64 355 419, 0 3 5 99 422 521, 7 5 5 94 521 615, 2 5 5 85 662 747, 8 7 5 58 747 805, 3 6 5 66 805 871, 6 7 5 99 871 970, 4 7 5 68 1018 1086, 9 8 5 59 1086 1145, 
10, 8 1 6 71 94 165, 7 1 6 73 186 259, 1 2 6 69 259 328, 0 2 6 94 328 422, 5 3 6 66 422 488, 2 4 6 64 598 662, 3 5 6 75 686 761, 9 6 6 58 761 819, 4 6 6 95 923 1018, 6 8 6 52 1018 1070, 
10, 3 0 7 94 0 94, 6 0 7 50 94 144, 8 3 7 85 250 335, 9 4 7 56 518 574, 7 6 7 85 615 700, 5 6 7 69 701 770, 2 6 7 78 770 848, 0 7 7 99 909 1008, 1 8 7 94 1008 1102, 4 8 7 67 1102 1169, 
10, 2 1 8 61 83 144, 0 1 8 68 144 212, 4 3 8 95 356 451, 9 3 8 67 451 518, 5 4 8 80 518 598, 6 5 8 97 643 740, 1 5 8 66 740 806, 7 8 8 95 806 901, 8 8 8 93 901 994, 3 9 8 67 1051 1118, 
10, 2 0 9 83 0 83, 4 2 9 82 274 356, 9 5 9 96 574 670, 5 7 9 62 770 832, 0 6 9 77 832 909, 7 9 9 79 909 988, 3 8 9 63 988 1051, 8 9 9 97 1051 1148, 1 9 9 63 1148 1211, 6 9 9 71 1211 1282, 
