Seed18356-RandomSearch-abz5
10 10
10, 8 0 0 94 0 94, 9 1 0 59 119 178, 4 4 0 99 451 550, 2 2 0 83 550 633, 7 7 0 62 633 695, 1 6 0 92 695 787, 6 4 0 95 787 882, 3 7 0 76 979 1055, 0 8 0 86 1185 1271, 5 9 0 88 1271 1359, 
10, 5 0 1 99 0 99, 6 1 1 86 144 230, 3 2 1 61 230 291, 7 4 1 71 304 375, 9 2 1 82 375 457, 0 4 1 67 632 699, 2 3 1 65 699 764, 1 7 1 82 787 869, 8 4 1 66 869 935, 4 9 1 86 1252 1338, 
10, 3 1 2 68 94 162, 7 3 2 51 253 304, 1 4 2 94 430 524, 4 5 2 67 550 617, 5 5 2 80 679 759, 0 5 2 89 759 848, 6 6 2 66 979 1045, 8 5 2 90 1045 1135, 2 8 2 55 1296 1351, 9 9 2 96 1351 1447, 
10, 4 0 3 69 0 69, 9 0 3 50 69 119, 1 1 3 50 119 169, 7 2 3 82 171 253, 6 3 3 96 527 623, 8 2 3 81 623 704, 3 4 3 54 704 758, 5 8 3 79 1080 1159, 0 9 3 92 1271 1363, 2 9 3 77 1363 1440, 
10, 7 0 4 98 0 98, 0 0 4 88 98 186, 4 1 4 88 186 274, 5 1 4 81 274 355, 1 3 4 75 355 430, 6 2 4 97 430 527, 3 3 4 99 527 626, 9 7 4 81 999 1080, 8 6 4 76 1135 1211, 2 7 4 85 1211 1296, 
10, 1 0 5 72 0 72, 7 5 5 94 375 469, 5 2 5 64 469 533, 0 3 5 99 533 632, 2 5 5 85 828 913, 3 6 5 66 913 979, 4 7 5 68 979 1047, 6 7 5 99 1047 1146, 8 7 5 58 1211 1269, 9 8 5 59 1269 1328, 
10, 7 1 6 73 98 171, 8 1 6 71 171 242, 1 2 6 69 242 311, 0 2 6 94 311 405, 5 3 6 66 533 599, 4 6 6 95 617 712, 2 4 6 64 764 828, 3 5 6 75 828 903, 9 6 6 58 941 999, 6 8 6 52 1146 1198, 
10, 3 0 7 94 0 94, 6 0 7 50 94 144, 7 6 7 85 469 554, 8 3 7 85 704 789, 9 4 7 56 789 845, 5 6 7 69 845 914, 1 8 7 94 914 1008, 2 6 7 78 1008 1086, 0 7 7 99 1086 1185, 4 8 7 67 1185 1252, 
10, 0 1 8 68 186 254, 4 3 8 95 356 451, 2 1 8 61 451 512, 1 5 8 66 524 590, 5 4 8 80 599 679, 9 3 8 67 679 746, 6 5 8 97 882 979, 7 8 8 95 979 1074, 3 9 8 67 1143 1210, 8 8 8 93 1269 1362, 
10, 2 0 9 83 0 83, 4 2 9 82 274 356, 9 5 9 96 845 941, 0 6 9 77 941 1018, 5 7 9 62 1018 1080, 3 8 9 63 1080 1143, 7 9 9 79 1143 1222, 1 9 9 63 1222 1285, 6 9 9 71 1285 1356, 8 9 9 97 1362 1459, 
