RandomSwapInstances/abz/abz5.txt
10 10
10, 8 0 0 94 0 94, 9 1 0 59 172 231, 2 2 0 83 231 314, 4 4 0 99 639 738, 1 6 0 92 738 830, 6 4 0 95 830 925, 3 7 0 76 925 1001, 7 7 0 62 1001 1063, 5 9 0 88 1063 1151, 0 8 0 86 1413 1499, 
10, 5 0 1 99 0 99, 6 1 1 86 99 185, 9 2 1 82 231 313, 3 2 1 61 373 434, 2 3 1 65 434 499, 7 4 1 71 499 570, 0 4 1 67 747 814, 1 7 1 82 830 912, 8 4 1 66 912 978, 4 9 1 86 1126 1212, 
10, 7 3 2 51 254 305, 3 1 2 68 305 373, 5 5 2 80 477 557, 1 4 2 94 557 651, 4 5 2 67 738 805, 2 8 2 55 811 866, 8 5 2 90 978 1068, 6 6 2 66 1068 1134, 0 5 2 89 1134 1223, 9 9 2 96 1223 1319, 
10, 1 1 3 50 72 122, 9 0 3 50 122 172, 7 2 3 82 172 254, 4 0 3 69 254 323, 6 3 3 96 364 460, 8 2 3 81 460 541, 3 4 3 54 626 680, 5 8 3 79 942 1021, 2 9 3 77 1021 1098, 0 9 3 92 1499 1591, 
10, 7 0 4 98 0 98, 0 0 4 88 98 186, 5 1 4 81 186 267, 6 2 4 97 267 364, 4 1 4 88 364 452, 1 3 4 75 452 527, 3 3 4 99 527 626, 2 7 4 85 726 811, 9 7 4 81 958 1039, 8 6 4 76 1068 1144, 
10, 1 0 5 72 0 72, 5 2 5 64 267 331, 2 5 5 85 563 648, 0 3 5 99 648 747, 7 5 5 94 747 841, 3 6 5 66 841 907, 4 7 5 68 907 975, 9 8 5 59 1039 1098, 6 7 5 99 1134 1233, 8 7 5 58 1233 1291, 
10, 7 1 6 73 98 171, 8 1 6 71 171 242, 1 2 6 69 242 311, 5 3 6 66 331 397, 0 2 6 94 397 491, 2 4 6 64 499 563, 3 5 6 75 680 755, 4 6 6 95 805 900, 9 6 6 58 900 958, 6 8 6 52 1233 1285, 
10, 6 0 7 50 0 50, 3 0 7 94 50 144, 9 4 7 56 544 600, 2 6 7 78 648 726, 8 3 7 85 726 811, 5 6 7 69 811 880, 7 6 7 85 880 965, 1 8 7 94 965 1059, 4 8 7 67 1059 1126, 0 7 7 99 1314 1413, 
10, 2 1 8 61 83 144, 0 1 8 68 186 254, 5 4 8 80 397 477, 9 3 8 67 477 544, 4 3 8 95 544 639, 1 5 8 66 651 717, 6 5 8 97 925 1022, 7 8 8 95 1063 1158, 3 9 8 67 1158 1225, 8 8 8 93 1291 1384, 
10, 2 0 9 83 0 83, 4 2 9 82 452 534, 9 5 9 96 600 696, 5 7 9 62 880 942, 3 8 9 63 1001 1064, 7 9 9 79 1158 1237, 0 6 9 77 1237 1314, 1 9 9 63 1314 1377, 6 9 9 71 1377 1448, 8 9 9 97 1448 1545, 
