ShiftingBottleneck_seed_781249315_abz5
10 10
10, 8 0 0 94 0 94, 9 1 0 59 94 153, 2 2 0 83 153 236, 6 4 0 95 536 631, 1 6 0 92 631 723, 4 4 0 99 723 822, 3 7 0 76 822 898, 7 7 0 62 984 1046, 0 8 0 86 1083 1169, 5 9 0 88 1169 1257, 
10, 5 0 1 99 0 99, 6 1 1 86 144 230, 3 2 1 61 230 291, 9 2 1 82 291 373, 2 3 1 65 373 438, 8 4 1 66 438 504, 7 4 1 71 504 575, 0 4 1 67 575 642, 1 7 1 82 723 805, 4 9 1 86 1173 1259, 
10, 3 1 2 68 94 162, 1 4 2 94 343 437, 7 3 2 51 437 488, 5 5 2 80 520 600, 8 5 2 90 600 690, 0 5 2 89 690 779, 6 6 2 66 802 868, 4 5 2 67 868 935, 2 8 2 55 980 1035, 9 9 2 96 1038 1134, 
10, 9 0 3 50 0 50, 1 1 3 50 72 122, 4 0 3 69 122 191, 8 2 3 81 191 272, 7 2 3 82 307 389, 6 3 3 96 440 536, 3 4 3 54 627 681, 5 8 3 79 918 997, 2 9 3 77 1035 1112, 0 9 3 92 1169 1261, 
10, 7 0 4 98 0 98, 5 1 4 81 99 180, 0 0 4 88 180 268, 1 3 4 75 268 343, 6 2 4 97 343 440, 4 1 4 88 440 528, 3 3 4 99 528 627, 8 6 4 76 690 766, 9 7 4 81 814 895, 2 7 4 85 895 980, 
10, 1 0 5 72 0 72, 5 2 5 64 180 244, 0 3 5 99 467 566, 2 5 5 85 566 651, 7 5 5 94 651 745, 3 6 5 66 756 822, 8 7 5 58 822 880, 6 7 5 99 880 979, 9 8 5 59 979 1038, 4 7 5 68 1038 1106, 
10, 8 1 6 71 94 165, 1 2 6 69 165 234, 7 1 6 73 234 307, 5 3 6 66 307 373, 0 2 6 94 373 467, 2 4 6 64 467 531, 3 5 6 75 681 756, 9 6 6 58 756 814, 4 6 6 95 935 1030, 6 8 6 52 1030 1082, 
10, 3 0 7 94 0 94, 6 0 7 50 94 144, 8 3 7 85 272 357, 9 4 7 56 440 496, 5 6 7 69 600 669, 2 6 7 78 669 747, 1 8 7 94 805 899, 7 6 7 85 899 984, 0 7 7 99 984 1083, 4 8 7 67 1106 1173, 
10, 2 1 8 61 83 144, 0 1 8 68 268 336, 9 3 8 67 373 440, 5 4 8 80 440 520, 1 5 8 66 520 586, 4 3 8 95 610 705, 6 5 8 97 705 802, 8 8 8 93 880 973, 7 8 8 95 1046 1141, 3 9 8 67 1141 1208, 
10, 2 0 9 83 0 83, 4 2 9 82 528 610, 9 5 9 96 610 706, 0 6 9 77 779 856, 5 7 9 62 856 918, 3 8 9 63 918 981, 1 9 9 63 981 1044, 8 9 9 97 1044 1141, 7 9 9 79 1141 1220, 6 9 9 71 1220 1291, 
