RandomSwap_seed_431899131_dmu68
40 20
40, 36 0 0 68 0 68, 3 0 0 171 68 239, 15 0 0 26 239 265, 21 1 0 147 265 412, 7 1 0 176 464 640, 28 2 0 74 640 714, 29 0 0 178 714 892, 35 1 0 164 926 1090, 38 1 0 5 1090 1095, 18 2 0 49 1095 1144, 24 3 0 9 1293 1302, 0 2 0 132 1302 1434, 27 2 0 84 1434 1518, 23 3 0 164 1681 1845, 9 1 0 70 1845 1915, 12 3 0 65 1915 1980, 22 4 0 189 1980 2169, 13 2 0 9 2169 2178, 6 5 0 90 2354 2444, 16 6 0 150 2444 2594, 2 2 0 127 2594 2721, 33 4 0 191 2721 2912, 34 7 0 158 2912 3070, 5 3 0 63 3496 3559, 20 5 0 49 3559 3608, 17 3 0 192 3685 3877, 26 6 0 74 3877 3951, 11 2 0 85 3951 4036, 32 5 0 137 4036 4173, 31 5 0 147 4173 4320, 39 9 0 148 4320 4468, 8 8 0 117 4548 4665, 30 7 0 84 4665 4749, 1 8 0 152 4749 4901, 4 9 0 155 4901 5056, 14 8 0 22 5056 5078, 37 6 0 123 5078 5201, 25 7 0 165 5201 5366, 10 6 0 64 5366 5430, 19 8 0 129 5996 6125, 
40, 19 0 1 103 0 103, 10 0 1 160 103 263, 14 1 1 110 263 373, 22 1 1 160 373 533, 23 1 1 159 533 692, 39 0 1 18 692 710, 28 3 1 42 714 756, 34 3 1 123 756 879, 31 0 1 111 879 990, 30 1 1 86 990 1076, 26 3 1 21 1185 1206, 16 3 1 171 1524 1695, 35 2 1 141 1695 1836, 3 3 1 60 1836 1896, 29 4 1 134 1896 2030, 8 3 1 182 2252 2434, 21 6 1 107 2434 2541, 38 4 1 103 2541 2644, 2 3 1 69 2721 2790, 9 5 1 36 3238 3274, 4 6 1 72 3274 3346, 18 8 1 175 3834 4009, 12 4 1 32 4009 4041, 27 4 1 70 4041 4111, 0 8 1 53 4111 4164, 32 6 1 69 4173 4242, 24 9 1 161 4242 4403, 33 9 1 136 4403 4539, 1 7 1 193 4539 4732, 20 7 1 3 4732 4735, 25 4 1 41 4735 4776, 37 5 1 11 4776 4787, 15 8 1 195 4787 4982, 13 8 1 72 4982 5054, 17 6 1 107 5054 5161, 6 9 1 107 5509 5616, 5 9 1 176 6260 6436, 7 8 1 182 6436 6618, 11 8 1 37 6618 6655, 36 8 1 27 6655 6682, 
40, 13 0 2 73 0 73, 33 0 2 41 73 114, 22 0 2 174 114 288, 23 0 2 25 288 313, 7 0 2 151 313 464, 9 0 2 81 464 545, 4 0 2 123 545 668, 25 1 2 185 668 853, 1 6 2 133 1281 1414, 0 3 2 112 1434 1546, 39 5 2 25 1947 1972, 30 5 2 77 2106 2183, 3 4 2 86 2183 2269, 38 3 2 76 2269 2345, 14 6 2 34 2345 2379, 16 7 2 133 2594 2727, 18 4 2 114 2727 2841, 6 7 2 116 3223 3339, 32 4 2 70 3339 3409, 5 2 2 87 3409 3496, 21 9 2 120 3496 3616, 10 5 2 80 3616 3696, 34 8 2 1 3696 3697, 24 7 2 58 3697 3755, 26 7 2 104 3951 4055, 29 8 2 198 4184 4382, 15 7 2 46 4382 4428, 31 7 2 200 4428 4628, 27 5 2 127 4628 4755, 36 4 2 64 4755 4819, 19 4 2 74 4819 4893, 20 8 2 146 4893 5039, 28 9 2 9 5069 5078, 17 7 2 20 5161 5181, 11 7 2 30 5237 5267, 8 9 2 20 5267 5287, 37 9 2 167 5559 5726, 12 8 2 189 5726 5915, 35 7 2 9 5915 5924, 2 9 2 119 5924 6043, 
40, 34 1 3 144 23 167, 6 0 3 114 167 281, 1 0 3 137 281 418, 29 2 3 19 1035 1054, 21 3 3 172 1428 1600, 33 2 3 32 1600 1632, 23 2 3 49 1632 1681, 32 1 3 122 1681 1803, 39 3 3 101 1803 1904, 31 3 3 78 1941 2019, 26 4 3 90 2019 2109, 16 4 3 130 2109 2239, 0 5 3 164 2239 2403, 20 3 3 147 2403 2550, 15 5 3 77 2550 2627, 30 6 3 35 2627 2662, 9 3 3 142 2843 2985, 4 5 3 38 2985 3023, 28 5 3 147 3023 3170, 13 5 3 165 3260 3425, 18 6 3 171 3425 3596, 22 5 3 96 3596 3692, 35 5 3 59 3692 3751, 24 8 3 23 3755 3778, 11 4 3 46 4170 4216, 38 7 3 138 4216 4354, 8 7 3 165 4383 4548, 7 4 3 73 4548 4621, 25 6 3 86 4946 5032, 37 7 3 34 5201 5235, 12 6 3 30 5235 5265, 19 5 3 167 5265 5432, 2 6 3 163 5446 5609, 3 9 3 31 5609 5640, 10 7 3 38 5640 5678, 17 9 3 137 5678 5815, 14 9 3 161 5815 5976, 27 9 3 171 5976 6147, 5 8 3 113 6147 6260, 36 7 3 26 6260 6286, 
40, 18 0 4 117 0 117, 0 1 4 76 166 242, 5 0 4 147 242 389, 3 1 4 102 389 491, 28 1 4 74 491 565, 1 1 4 138 565 703, 20 0 4 38 703 741, 14 2 4 188 741 929, 26 1 4 187 929 1116, 33 1 4 108 1116 1224, 2 0 4 79 1224 1303, 10 2 4 27 1303 1330, 4 4 4 184 1938 2122, 15 4 4 67 2145 2212, 34 6 4 71 2212 2283, 37 1 4 15 2283 2298, 32 2 4 31 2298 2329, 6 4 4 25 2329 2354, 19 3 4 2 2354 2356, 11 1 4 166 2356 2522, 23 7 4 71 2522 2593, 21 7 4 96 2593 2689, 24 5 4 155 2702 2857, 39 8 4 114 2857 2971, 35 4 4 67 2971 3038, 16 9 4 35 3665 3700, 22 6 4 168 3700 3868, 29 7 4 32 4152 4184, 17 4 4 106 4184 4290, 8 6 4 26 4357 4383, 13 7 4 154 4383 4537, 9 7 4 192 4537 4729, 31 9 4 110 4729 4839, 38 9 4 190 5116 5306, 30 9 4 115 5306 5421, 12 7 4 88 5421 5509, 27 8 4 151 5509 5660, 36 5 4 63 5660 5723, 7 6 4 11 5723 5734, 25 9 4 67 5851 5918, 
40, 38 0 5 68 0 68, 34 2 5 143 167 310, 36 1 5 179 310 489, 4 1 5 36 668 704, 12 1 5 155 704 859, 29 1 5 143 892 1035, 1 5 5 93 1188 1281, 31 2 5 77 1864 1941, 39 4 5 6 1941 1947, 23 5 5 182 1947 2129, 3 6 5 99 2816 2915, 13 3 5 188 2915 3103, 21 8 5 198 3103 3301, 33 5 5 191 3301 3492, 10 4 5 33 3492 3525, 24 6 5 38 3525 3563, 16 8 5 102 3563 3665, 18 7 5 169 3665 3834, 15 6 5 175 3834 4009, 0 7 5 37 4009 4046, 22 7 5 77 4046 4123, 20 6 5 81 4123 4204, 8 5 5 153 4204 4357, 14 7 5 44 4357 4401, 5 5 5 66 4401 4467, 11 5 5 169 4467 4636, 37 4 5 15 4636 4651, 27 6 5 173 4755 4928, 28 8 5 141 4928 5069, 30 8 5 187 5069 5256, 2 5 5 190 5256 5446, 6 8 5 63 5446 5509, 32 9 5 60 5509 5569, 17 8 5 81 5569 5650, 19 6 5 120 5650 5770, 25 8 5 81 5770 5851, 26 9 5 19 5851 5870, 9 9 5 58 5870 5928, 7 7 5 6 5928 5934, 35 8 5 53 5934 5987, 
40, 18 1 6 29 117 146, 8 0 6 62 146 208, 16 0 6 178 208 386, 6 1 6 172 386 558, 1 2 6 135 703 838, 27 1 6 61 838 899, 3 2 6 4 899 903, 35 0 6 23 903 926, 12 2 6 62 926 988, 15 2 6 86 988 1074, 19 1 6 178 1074 1252, 24 2 6 41 1252 1293, 21 2 6 135 1293 1428, 30 3 6 8 1598 1606, 22 3 6 101 1606 1707, 4 2 6 37 1707 1744, 34 4 6 58 1744 1802, 23 4 6 26 1845 1871, 14 5 6 184 1968 2152, 38 2 6 75 2152 2227, 26 5 6 137 2227 2364, 39 7 6 127 2364 2491, 10 3 6 138 2491 2629, 37 3 6 136 3038 3174, 9 4 6 64 3174 3238, 28 6 6 186 3238 3424, 2 4 6 75 3424 3499, 17 2 6 116 3569 3685, 33 6 6 181 3685 3866, 13 6 6 94 3866 3960, 29 6 6 192 3960 4152, 25 3 6 118 4152 4270, 5 4 6 72 4270 4342, 31 6 6 57 4342 4399, 32 7 6 79 4399 4478, 0 9 6 86 4478 4564, 7 5 6 121 4621 4742, 36 6 6 200 5723 5923, 11 9 6 38 6655 6693, 20 9 6 91 6693 6784, 
40, 12 0 7 167 0 167, 13 1 7 16 167 183, 26 0 7 48 183 231, 22 2 7 49 533 582, 20 1 7 178 741 919, 16 1 7 69 919 988, 1 4 7 158 1030 1188, 39 2 7 8 1217 1225, 14 3 7 136 1225 1361, 36 3 7 144 1361 1505, 29 3 7 137 1505 1642, 21 4 7 105 1642 1747, 4 3 7 191 1747 1938, 30 4 7 168 1938 2106, 0 6 7 91 2403 2494, 32 3 7 145 2494 2639, 24 4 7 63 2639 2702, 3 5 7 114 2702 2816, 9 2 7 27 2816 2843, 37 2 7 195 2843 3038, 23 8 7 87 3038 3125, 6 6 7 98 3125 3223, 31 4 7 182 3223 3405, 17 1 7 164 3405 3569, 25 2 7 101 3569 3670, 28 7 7 59 3670 3729, 8 4 7 66 3729 3795, 34 9 7 97 3795 3892, 33 7 7 16 3892 3908, 38 6 7 9 3908 3917, 18 9 7 200 4009 4209, 27 7 7 89 4928 5017, 15 9 7 172 5017 5189, 11 6 7 48 5189 5237, 5 7 7 58 5237 5295, 2 7 7 175 5609 5784, 10 8 7 147 5784 5931, 35 9 7 133 5987 6120, 7 9 7 68 6618 6686, 19 9 7 38 6686 6724, 
40, 34 0 8 23 0 23, 21 0 8 78 23 101, 0 0 8 65 101 166, 14 0 8 1 166 167, 25 0 8 87 167 254, 28 0 8 200 254 454, 30 0 8 153 454 607, 27 0 8 189 607 796, 32 0 8 48 796 844, 1 3 8 186 844 1030, 24 1 8 177 1030 1207, 39 1 8 10 1207 1217, 10 1 8 37 1217 1254, 37 0 8 108 1254 1362, 19 2 8 94 1362 1456, 6 3 8 188 1456 1644, 11 0 8 24 1644 1668, 31 1 8 196 1668 1864, 20 2 8 166 1864 2030, 15 3 8 115 2030 2145, 8 2 8 107 2145 2252, 2 1 8 3 2252 2255, 16 5 8 32 2255 2287, 35 3 8 161 2287 2448, 23 9 8 68 3125 3193, 18 5 8 64 3193 3257, 29 5 8 53 3257 3310, 9 6 8 126 3310 3436, 7 3 8 82 3436 3518, 33 8 8 65 3908 3973, 4 8 8 46 3973 4019, 26 8 8 135 4055 4190, 5 6 8 146 4467 4613, 17 5 8 174 4613 4787, 3 8 8 120 4787 4907, 13 9 8 42 5054 5096, 38 8 8 20 5096 5116, 22 9 8 137 5116 5253, 12 9 8 190 5915 6105, 36 9 8 72 6682 6754, 
40, 15 1 9 179 265 444, 8 1 9 186 444 630, 24 0 9 115 630 745, 36 2 9 7 745 752, 26 2 9 69 1116 1185, 5 1 9 121 1185 1306, 7 2 9 50 1306 1356, 6 2 9 81 1356 1437, 16 2 9 87 1437 1524, 30 2 9 74 1524 1598, 0 4 9 186 1598 1784, 17 0 9 5 1784 1789, 14 4 9 179 1789 1968, 34 5 9 59 1968 2027, 39 6 9 86 2027 2113, 23 6 9 142 2129 2271, 28 4 9 16 2271 2287, 21 5 9 125 2287 2412, 18 3 9 84 2412 2496, 33 3 9 139 2496 2635, 20 4 9 162 2635 2797, 13 4 9 157 3103 3260, 3 7 9 85 3260 3345, 38 5 9 139 3345 3484, 4 7 9 155 3484 3639, 27 3 9 26 3639 3665, 11 3 9 134 4036 4170, 29 9 9 165 4382 4547, 31 8 9 6 4628 4634, 32 8 9 24 4634 4658, 22 8 9 84 4658 4742, 25 5 9 170 4776 4946, 12 5 9 158 4946 5104, 35 6 9 194 5104 5298, 1 9 9 88 5298 5386, 9 8 9 152 5386 5538, 37 8 9 21 5538 5559, 2 8 9 61 5784 5845, 10 9 9 14 5931 5945, 19 7 9 51 5945 5996, 
