ShiftingBottleneck_seed_36191753_dmu68
40 20
40, 36 0 0 68 0 68, 15 0 0 26 68 94, 29 0 0 178 94 272, 3 0 0 171 272 443, 35 1 0 164 443 607, 9 1 0 70 607 677, 38 1 0 5 677 682, 18 2 0 49 682 731, 7 1 0 176 731 907, 21 1 0 147 907 1054, 27 2 0 84 1054 1138, 2 2 0 127 1138 1265, 13 2 0 9 1265 1274, 11 2 0 85 1274 1359, 28 2 0 74 1359 1433, 33 4 0 191 1433 1624, 0 2 0 132 1624 1756, 24 3 0 9 1756 1765, 23 3 0 164 1765 1929, 5 3 0 63 1929 1992, 12 3 0 65 1992 2057, 17 3 0 192 2057 2249, 20 5 0 49 2249 2298, 22 4 0 189 2298 2487, 31 5 0 147 2562 2709, 32 5 0 137 2709 2846, 6 5 0 90 2846 2936, 37 6 0 123 2936 3059, 16 6 0 150 3059 3209, 10 6 0 64 3209 3273, 26 6 0 74 3273 3347, 34 7 0 158 3347 3505, 25 7 0 165 3505 3670, 30 7 0 84 3670 3754, 14 8 0 22 3754 3776, 8 8 0 117 3872 3989, 19 8 0 129 3989 4118, 1 8 0 152 4118 4270, 39 9 0 148 4270 4418, 4 9 0 155 4418 4573, 
40, 31 0 1 111 0 111, 39 0 1 18 111 129, 19 0 1 103 129 232, 10 0 1 160 232 392, 30 1 1 86 392 478, 23 1 1 159 668 827, 22 1 1 160 827 987, 14 1 1 110 987 1097, 35 2 1 141 1097 1238, 34 3 1 123 1238 1361, 2 3 1 69 1361 1430, 16 3 1 171 1430 1601, 3 3 1 60 1601 1661, 28 3 1 42 1661 1703, 26 3 1 21 1703 1724, 8 3 1 182 1724 1906, 29 4 1 134 1906 2040, 12 4 1 32 2057 2089, 27 4 1 70 2089 2159, 38 4 1 103 2159 2262, 25 4 1 41 2262 2303, 9 5 1 36 2303 2339, 37 5 1 11 2339 2350, 17 6 1 107 2672 2779, 21 6 1 107 2901 3008, 4 6 1 72 3024 3096, 32 6 1 69 3096 3165, 1 7 1 193 3165 3358, 20 7 1 3 3358 3361, 7 8 1 182 3361 3543, 36 8 1 27 3543 3570, 11 8 1 37 3570 3607, 15 8 1 195 3607 3802, 13 8 1 72 3860 3932, 0 8 1 53 3932 3985, 18 8 1 175 3985 4160, 6 9 1 107 4160 4267, 24 9 1 161 4267 4428, 33 9 1 136 4428 4564, 5 9 1 176 4564 4740, 
40, 7 0 2 151 0 151, 9 0 2 81 151 232, 13 0 2 73 232 305, 22 0 2 174 305 479, 33 0 2 41 479 520, 4 0 2 123 520 643, 23 0 2 25 643 668, 25 1 2 185 668 853, 5 2 2 87 853 940, 0 3 2 112 1756 1868, 38 3 2 76 1868 1944, 3 4 2 86 1944 2030, 18 4 2 114 2030 2144, 19 4 2 74 2144 2218, 36 4 2 64 2218 2282, 32 4 2 70 2282 2352, 39 5 2 25 2352 2377, 30 5 2 77 2377 2454, 27 5 2 127 2454 2581, 10 5 2 80 2581 2661, 1 6 2 133 2661 2794, 14 6 2 34 2794 2828, 31 7 2 200 2828 3028, 15 7 2 46 3028 3074, 24 7 2 58 3074 3132, 11 7 2 30 3156 3186, 16 7 2 133 3209 3342, 26 7 2 104 3347 3451, 6 7 2 116 3451 3567, 35 7 2 9 3567 3576, 34 8 2 1 3576 3577, 17 7 2 20 3577 3597, 20 8 2 146 3597 3743, 12 8 2 189 3743 3932, 29 8 2 198 3932 4130, 21 9 2 120 4130 4250, 8 9 2 20 4250 4270, 37 9 2 167 4270 4437, 2 9 2 119 4437 4556, 28 9 2 9 4620 4629, 
40, 1 0 3 137 0 137, 6 0 3 114 137 251, 32 1 3 122 354 476, 34 1 3 144 763 907, 33 2 3 32 907 939, 23 2 3 49 939 988, 29 2 3 19 988 1007, 9 3 3 142 1007 1149, 21 3 3 172 1210 1382, 31 3 3 78 1382 1460, 11 4 3 46 1493 1539, 39 3 3 101 1539 1640, 20 3 3 147 1640 1787, 26 4 3 90 1787 1877, 16 4 3 130 1877 2007, 7 4 3 73 2036 2109, 28 5 3 147 2109 2256, 0 5 3 164 2256 2420, 15 5 3 77 2422 2499, 22 5 3 96 2499 2595, 19 5 3 167 2595 2762, 13 5 3 165 2762 2927, 35 5 3 59 2927 2986, 4 5 3 38 2986 3024, 12 6 3 30 3024 3054, 25 6 3 86 3054 3140, 18 6 3 171 3140 3311, 30 6 3 35 3311 3346, 2 6 3 163 3346 3509, 36 7 3 26 3509 3535, 37 7 3 34 3535 3569, 38 7 3 138 3569 3707, 8 7 3 165 3707 3872, 10 7 3 38 3872 3910, 24 8 3 23 3910 3933, 5 8 3 113 3933 4046, 27 9 3 171 4125 4296, 14 9 3 161 4296 4457, 17 9 3 137 4457 4594, 3 9 3 31 4594 4625, 
40, 2 0 4 79 0 79, 20 0 4 38 79 117, 5 0 4 147 117 264, 18 0 4 117 264 381, 0 1 4 76 381 457, 1 1 4 138 457 595, 26 1 4 187 595 782, 33 1 4 108 782 890, 28 1 4 74 890 964, 37 1 4 15 964 979, 11 1 4 166 979 1145, 14 2 4 188 1145 1333, 3 1 4 102 1333 1435, 32 2 4 31 1435 1466, 10 2 4 27 1466 1493, 19 3 4 2 1766 1768, 17 4 4 106 2249 2355, 15 4 4 67 2355 2422, 6 4 4 25 2422 2447, 4 4 4 184 2447 2631, 35 4 4 67 2631 2698, 36 5 4 63 2698 2761, 24 5 4 155 2796 2951, 22 6 4 168 2951 3119, 7 6 4 11 3119 3130, 8 6 4 26 3130 3156, 34 6 4 71 3156 3227, 21 7 4 96 3227 3323, 9 7 4 192 3323 3515, 29 7 4 32 3515 3547, 12 7 4 88 3547 3635, 23 7 4 71 3635 3706, 13 7 4 154 3706 3860, 39 8 4 114 3860 3974, 27 8 4 151 3974 4125, 16 9 4 35 4125 4160, 31 9 4 110 4160 4270, 25 9 4 67 4270 4337, 38 9 4 190 4337 4527, 30 9 4 115 4527 4642, 
40, 38 0 5 68 0 68, 29 1 5 143 272 415, 12 1 5 155 415 570, 36 1 5 179 570 749, 4 1 5 36 749 785, 34 2 5 143 907 1050, 31 2 5 77 1185 1262, 13 3 5 188 1274 1462, 11 5 5 169 1539 1708, 10 4 5 33 1708 1741, 39 4 5 6 1741 1747, 33 5 5 191 1747 1938, 37 4 5 15 1938 1953, 2 5 5 190 1953 2143, 23 5 5 182 2143 2325, 5 5 5 66 2325 2391, 1 5 5 93 2391 2484, 20 6 5 81 2484 2565, 15 6 5 175 2565 2740, 8 5 5 153 2740 2893, 19 6 5 120 2893 3013, 24 6 5 38 3013 3051, 3 6 5 99 3051 3150, 27 6 5 173 3150 3323, 7 7 5 6 3323 3329, 18 7 5 169 3329 3498, 0 7 5 37 3498 3535, 22 7 5 77 3535 3612, 14 7 5 44 3612 3656, 16 8 5 102 3656 3758, 35 8 5 53 3758 3811, 21 8 5 198 3811 4009, 9 9 5 58 4009 4067, 6 8 5 63 4067 4130, 25 8 5 81 4130 4211, 17 8 5 81 4211 4292, 30 8 5 187 4292 4479, 28 8 5 141 4479 4620, 32 9 5 60 4620 4680, 26 9 5 19 4680 4699, 
40, 16 0 6 178 0 178, 8 0 6 62 178 240, 35 0 6 23 240 263, 19 1 6 178 263 441, 6 1 6 172 441 613, 18 1 6 29 613 642, 38 2 6 75 682 757, 17 2 6 116 757 873, 4 2 6 37 873 910, 27 1 6 61 952 1013, 12 2 6 62 1013 1075, 21 2 6 135 1075 1210, 1 2 6 135 1210 1345, 15 2 6 86 1345 1431, 24 2 6 41 1431 1472, 3 2 6 4 1472 1476, 10 3 6 138 1493 1631, 22 3 6 101 1631 1732, 30 3 6 8 1732 1740, 37 3 6 136 1740 1876, 2 4 6 75 1876 1951, 23 4 6 26 1951 1977, 25 3 6 118 1977 2095, 34 4 6 58 2095 2153, 5 4 6 72 2153 2225, 9 4 6 64 2225 2289, 7 5 6 121 2289 2410, 26 5 6 137 2410 2547, 14 5 6 184 2547 2731, 31 6 6 57 2731 2788, 36 6 6 200 2788 2988, 13 6 6 94 2988 3082, 28 6 6 186 3082 3268, 29 6 6 192 3268 3460, 33 6 6 181 3460 3641, 39 7 6 127 3641 3768, 32 7 6 79 3768 3847, 20 9 6 91 3847 3938, 11 9 6 38 3938 3976, 0 9 6 86 3985 4071, 
40, 12 0 7 167 0 167, 26 0 7 48 167 215, 16 1 7 69 215 284, 13 1 7 16 305 321, 17 1 7 164 321 485, 20 1 7 178 485 663, 9 2 7 27 677 704, 25 2 7 101 853 954, 39 2 7 8 989 997, 22 2 7 49 997 1046, 37 2 7 195 1046 1241, 29 3 7 137 1241 1378, 14 3 7 136 1378 1514, 4 3 7 191 1514 1705, 32 3 7 145 1705 1850, 36 3 7 144 1850 1994, 30 4 7 168 1994 2162, 1 4 7 158 2222 2380, 31 4 7 182 2380 2562, 21 4 7 105 2562 2667, 8 4 7 66 2667 2733, 24 4 7 63 2733 2796, 3 5 7 114 2796 2910, 0 6 7 91 2910 3001, 6 6 7 98 3001 3099, 38 6 7 9 3099 3108, 11 6 7 48 3108 3156, 28 7 7 59 3268 3327, 27 7 7 89 3327 3416, 2 7 7 175 3509 3684, 33 7 7 16 3684 3700, 5 7 7 58 3700 3758, 23 8 7 87 3758 3845, 10 8 7 147 3910 4057, 34 9 7 97 4057 4154, 15 9 7 172 4154 4326, 19 9 7 38 4326 4364, 7 9 7 68 4364 4432, 18 9 7 200 4432 4632, 35 9 7 133 4632 4765, 
40, 30 0 8 153 0 153, 25 0 8 87 153 240, 0 0 8 65 240 305, 14 0 8 1 305 306, 32 0 8 48 306 354, 37 0 8 108 354 462, 28 0 8 200 462 662, 21 0 8 78 662 740, 34 0 8 23 740 763, 27 0 8 189 763 952, 2 1 8 3 952 955, 11 0 8 24 955 979, 39 1 8 10 979 989, 31 1 8 196 989 1185, 10 1 8 37 1185 1222, 24 1 8 177 1222 1399, 20 2 8 166 1399 1565, 8 2 8 107 1565 1672, 19 2 8 94 1672 1766, 6 3 8 188 1766 1954, 7 3 8 82 1954 2036, 1 3 8 186 2036 2222, 15 3 8 115 2222 2337, 35 3 8 161 2337 2498, 17 5 8 174 2498 2672, 16 5 8 32 2672 2704, 29 5 8 53 2704 2757, 18 5 8 64 2757 2821, 5 6 8 146 2821 2967, 9 6 8 126 2967 3093, 3 8 8 120 3547 3667, 26 8 8 135 3667 3802, 38 8 8 20 3802 3822, 33 8 8 65 3822 3887, 4 8 8 46 3887 3933, 22 9 8 137 3933 4070, 13 9 8 42 4070 4112, 23 9 8 68 4112 4180, 12 9 8 190 4180 4370, 36 9 8 72 4370 4442, 
40, 24 0 9 115 0 115, 17 0 9 5 115 120, 8 1 9 186 240 426, 15 1 9 179 426 605, 5 1 9 121 605 726, 36 2 9 7 749 756, 26 2 9 69 782 851, 6 2 9 81 851 932, 30 2 9 74 932 1006, 16 2 9 87 1006 1093, 7 2 9 50 1093 1143, 33 3 9 139 1143 1282, 11 3 9 134 1359 1493, 18 3 9 84 1493 1577, 27 3 9 26 1577 1603, 14 4 9 179 1603 1782, 0 4 9 186 1868 2054, 28 4 9 16 2054 2070, 20 4 9 162 2070 2232, 13 4 9 157 2232 2389, 34 5 9 59 2389 2448, 25 5 9 170 2448 2618, 12 5 9 158 2618 2776, 21 5 9 125 2776 2901, 38 5 9 139 2901 3040, 39 6 9 86 3040 3126, 35 6 9 194 3126 3320, 23 6 9 142 3320 3462, 3 7 9 85 3462 3547, 4 7 9 155 3547 3702, 19 7 9 51 3702 3753, 31 8 9 6 3753 3759, 22 8 9 84 3759 3843, 9 8 9 152 3843 3995, 32 8 9 24 3995 4019, 2 8 9 61 4019 4080, 37 8 9 21 4080 4101, 29 9 9 165 4130 4295, 10 9 9 14 4295 4309, 1 9 9 88 4309 4397, 
