RandomSwapInstances/abz/abz5.txt
10 10
10, 8 0 0 94 0 94, 2 2 0 83 144 227, 9 1 0 59 227 286, 6 4 0 95 598 693, 4 4 0 99 740 839, 1 6 0 92 839 931, 7 7 0 62 1114 1176, 3 7 0 76 1176 1252, 5 9 0 88 1255 1343, 0 8 0 86 1343 1429, 
10, 5 0 1 99 0 99, 3 2 1 61 162 223, 2 3 1 65 227 292, 6 1 1 86 292 378, 9 2 1 82 378 460, 0 4 1 67 731 798, 8 4 1 66 798 864, 7 4 1 71 864 935, 1 7 1 82 935 1017, 4 9 1 86 1374 1460, 
10, 3 1 2 68 94 162, 5 5 2 80 494 574, 1 4 2 94 638 732, 7 3 2 51 732 783, 0 5 2 89 798 887, 8 5 2 90 887 977, 4 5 2 67 977 1044, 2 8 2 55 1044 1099, 6 6 2 66 1099 1165, 9 9 2 96 1365 1461, 
10, 9 0 3 50 0 50, 4 0 3 69 50 119, 1 1 3 50 119 169, 8 2 3 81 169 250, 3 4 3 54 366 420, 7 2 3 82 420 502, 6 3 3 96 502 598, 2 9 3 77 1099 1176, 5 8 3 79 1176 1255, 0 9 3 92 1429 1521, 
10, 7 0 4 98 0 98, 0 0 4 88 98 186, 5 1 4 81 186 267, 3 3 4 99 267 366, 6 2 4 97 378 475, 4 1 4 88 475 563, 1 3 4 75 563 638, 9 7 4 81 799 880, 2 7 4 85 880 965, 8 6 4 76 977 1053, 
10, 1 0 5 72 0 72, 5 2 5 64 267 331, 2 5 5 85 547 632, 0 3 5 99 632 731, 3 6 5 66 731 797, 7 5 5 94 935 1029, 8 7 5 58 1053 1111, 4 7 5 68 1139 1207, 6 7 5 99 1207 1306, 9 8 5 59 1306 1365, 
10, 8 1 6 71 94 165, 7 1 6 73 165 238, 0 2 6 94 254 348, 5 3 6 66 348 414, 1 2 6 69 414 483, 2 4 6 64 483 547, 3 5 6 75 547 622, 9 6 6 58 741 799, 4 6 6 95 1044 1139, 6 8 6 52 1306 1358, 
10, 3 0 7 94 0 94, 6 0 7 50 94 144, 8 3 7 85 250 335, 9 4 7 56 561 617, 2 6 7 78 632 710, 5 6 7 69 710 779, 7 6 7 85 1029 1114, 0 7 7 99 1114 1213, 1 8 7 94 1213 1307, 4 8 7 67 1307 1374, 
10, 2 1 8 61 83 144, 0 1 8 68 186 254, 5 4 8 80 414 494, 9 3 8 67 494 561, 4 3 8 95 645 740, 1 5 8 66 740 806, 6 5 8 97 806 903, 8 8 8 93 1111 1204, 7 8 8 95 1204 1299, 3 9 8 67 1315 1382, 
10, 2 0 9 83 0 83, 4 2 9 82 563 645, 9 5 9 96 645 741, 0 6 9 77 887 964, 5 7 9 62 964 1026, 3 8 9 63 1252 1315, 8 9 9 97 1315 1412, 1 9 9 63 1412 1475, 7 9 9 79 1475 1554, 6 9 9 71 1554 1625, 
